ProductKey,ProductCode,ProductName,Manufacturer,Brand,Color,WeightUnit,Weight,Cost,Price,CategoryKey,CategoryName,SubCategoryKey,SubCategoryName
1172,0405029,Fabrikam Budget Moviemaker 1'' 25mm E400 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,1.8,215.15,422,4,"Cameras and camcorders ",405,Camcorders
1173,0405030,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,1.5,220.25,432,4,"Cameras and camcorders ",405,Camcorders
1174,0405031,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,2.9,209.54,411,4,"Cameras and camcorders ",405,Camcorders
1175,0405032,Fabrikam Budget Moviemaker 2/3'' 17mm E100 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,2.3,209.03,410,4,"Cameras and camcorders ",405,Camcorders
1176,0405033,Fabrikam Trendsetter 1'' 25mm X400 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,2.5,331.32,1000,4,"Cameras and camcorders ",405,Camcorders
1177,0405034,Fabrikam Trendsetter 1/2'' 3mm X300 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,2.2,330.99,999,4,"Cameras and camcorders ",405,Camcorders
1178,0405035,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,1.5,330.66,998,4,"Cameras and camcorders ",405,Camcorders
1179,0405036,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,2.9,324.69,980,4,"Cameras and camcorders ",405,Camcorders
1180,0405037,Fabrikam Independent filmmaker 1'' 25mm X400 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,1.8,530.11,1600,4,"Cameras and camcorders ",405,Camcorders
1181,0405038,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,1.5,523.49,1580,4,"Cameras and camcorders ",405,Camcorders
1182,0405039,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,2.9,516.86,1560,4,"Cameras and camcorders ",405,Camcorders
1183,0405040,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,2.3,503.61,1520,4,"Cameras and camcorders ",405,Camcorders
1184,0405041,Fabrikam Business Videographer 1'' 25mm M600 White,"Fabrikam, Inc.","Fabrikam  ",White,pounds,2.4,409.28,890,4,"Cameras and camcorders ",405,Camcorders
1185,0405042,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange","Fabrikam, Inc.","Fabrikam  ",Orange,pounds,1.7,404.68,880,4,"Cameras and camcorders ",405,Camcorders
1186,0405043,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange","Fabrikam, Inc.","Fabrikam  ",Orange,pounds,2.4,395.48,860,4,"Cameras and camcorders ",405,Camcorders
1187,0405044,"Fabrikam Business Videographer 2/3"" 17mm M280 Orange","Fabrikam, Inc.","Fabrikam  ",Orange,pounds,1.5,390.88,850,4,"Cameras and camcorders ",405,Camcorders
1188,0405045,"Fabrikam Social Videographer 1"" 25mm E400 Orange","Fabrikam, Inc.","Fabrikam  ",Orange,pounds,2.9,91.77,180,4,"Cameras and camcorders ",405,Camcorders
1189,0405046,"Fabrikam Social Videographer 1/2"" 3mm E300 Orange","Fabrikam, Inc.","Fabrikam  ",Orange,pounds,1.8,86.67,170,4,"Cameras and camcorders ",405,Camcorders
1190,0405047,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange","Fabrikam, Inc.","Fabrikam  ",Orange,pounds,2,84.12,165,4,"Cameras and camcorders ",405,Camcorders
1191,0405048,"Fabrikam Social Videographer 2/3"" 17mm E100 Orange","Fabrikam, Inc.","Fabrikam  ",Orange,pounds,2.3,81.57,160,4,"Cameras and camcorders ",405,Camcorders
1192,0405049,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.4,275.92,600,4,"Cameras and camcorders ",405,Camcorders
1193,0405050,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,1.7,260.28,566,4,"Cameras and camcorders ",405,Camcorders
1194,0405051,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.5,291.09,633,4,"Cameras and camcorders ",405,Camcorders
1195,0405052,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,1.8,301.21,655,4,"Cameras and camcorders ",405,Camcorders
1196,0405053,Fabrikam Budget Moviemaker 1'' 25mm E400 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2,215.15,422,4,"Cameras and camcorders ",405,Camcorders
1197,0405054,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.3,220.25,432,4,"Cameras and camcorders ",405,Camcorders
1198,0405055,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.5,209.54,411,4,"Cameras and camcorders ",405,Camcorders
1199,0405056,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.2,209.03,410,4,"Cameras and camcorders ",405,Camcorders
1200,0405057,Fabrikam Trendsetter 1'' 25mm X400 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,1.5,331.32,1000,4,"Cameras and camcorders ",405,Camcorders
1201,0405058,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.9,330.99,999,4,"Cameras and camcorders ",405,Camcorders
1202,0405059,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,1.8,330.66,998,4,"Cameras and camcorders ",405,Camcorders
1203,0405060,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2,324.69,980,4,"Cameras and camcorders ",405,Camcorders
1204,0405061,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.3,530.11,1600,4,"Cameras and camcorders ",405,Camcorders
1205,0405062,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.4,523.49,1580,4,"Cameras and camcorders ",405,Camcorders
1206,0405063,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,1.7,516.86,1560,4,"Cameras and camcorders ",405,Camcorders
1207,0405064,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.4,503.61,1520,4,"Cameras and camcorders ",405,Camcorders
1208,0405065,Fabrikam Business Videographer 1'' 25mm M600 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,1.5,409.28,890,4,"Cameras and camcorders ",405,Camcorders
1209,0405066,Fabrikam Business Videographer 1/2'' 3mm M500 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.9,404.68,880,4,"Cameras and camcorders ",405,Camcorders
1210,0405067,Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,1.8,395.48,860,4,"Cameras and camcorders ",405,Camcorders
1211,0405068,Fabrikam Business Videographer 2/3'' 17mm M280 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2,390.88,850,4,"Cameras and camcorders ",405,Camcorders
1212,0405069,Fabrikam Social Videographer 1'' 25mm E400 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.3,91.77,180,4,"Cameras and camcorders ",405,Camcorders
1213,0405070,Fabrikam Social Videographer 1/2'' 3mm E300 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.4,86.67,170,4,"Cameras and camcorders ",405,Camcorders
1214,0405071,Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,1.7,84.12,165,4,"Cameras and camcorders ",405,Camcorders
1215,0405072,Fabrikam Social Videographer 2/3'' 17mm E100 Grey,"Fabrikam, Inc.","Fabrikam  ",Grey,pounds,2.5,81.57,160,4,"Cameras and camcorders ",405,Camcorders
1216,0405073,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,1.8,285.12,620,4,"Cameras and camcorders ",405,Camcorders
1217,0405074,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,2,255.68,556,4,"Cameras and camcorders ",405,Camcorders
1218,0405075,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,2.3,293.39,638,4,"Cameras and camcorders ",405,Camcorders
1219,0405076,"Fabrikam Home and Vacation Moviemaker 2/3"" 17mm M103 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,2.5,305.81,665,4,"Cameras and camcorders ",405,Camcorders
1220,0405077,Fabrikam Budget Moviemaker 1'' 25mm E400 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,2.2,230.44,452,4,"Cameras and camcorders ",405,Camcorders
1221,0405078,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,1.5,245.74,482,4,"Cameras and camcorders ",405,Camcorders
1222,0405079,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,2.9,219.74,431,4,"Cameras and camcorders ",405,Camcorders
1223,0405080,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,1.8,234.52,460,4,"Cameras and camcorders ",405,Camcorders
1224,0405081,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,2,341.26,1030,4,"Cameras and camcorders ",405,Camcorders
1225,0405082,"Fabrikam Trendsetter 1/2"" 3mm X300 Orange","Fabrikam, Inc.",Fabrikam,Orange,pounds,2.3,331.32,1000,4,"Cameras and camcorders ",405,Camcorders
1226,0405083,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,2.4,330.99,999,4,"Cameras and camcorders ",405,Camcorders
1227,0405084,"Fabrikam Trendsetter 2/3"" 17mm X100 Orange","Fabrikam, Inc.",Fabrikam,Orange,pounds,1.7,327.34,988,4,"Cameras and camcorders ",405,Camcorders
1228,0405085,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,2.4,536.74,1620,4,"Cameras and camcorders ",405,Camcorders
1229,0405086,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,1.5,516.86,1560,4,"Cameras and camcorders ",405,Camcorders
1230,0405087,"Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,2.9,506.92,1530,4,"Cameras and camcorders ",405,Camcorders
1231,0405088,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,1.8,496.98,1500,4,"Cameras and camcorders ",405,Camcorders
1232,0405089,Fabrikam Business Videographer 1'' 25mm M600 Black,"Fabrikam, Inc.",Fabrikam,Black,pounds,2,408.36,888,4,"Cameras and camcorders ",405,Camcorders
1233,0405090,"Fabrikam Business Videographer 1/2"" 3mm M500 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,2.3,403.76,878,4,"Cameras and camcorders ",405,Camcorders
1234,0405091,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,2.4,393.64,856,4,"Cameras and camcorders ",405,Camcorders
1235,0405092,"Fabrikam Business Videographer 2/3"" 17mm M280 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,1.7,385.37,838,4,"Cameras and camcorders ",405,Camcorders
1236,0405093,"Fabrikam Social Videographer 1"" 25mm E400 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,2.5,95.85,188,4,"Cameras and camcorders ",405,Camcorders
1237,0405094,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,1.8,90.75,178,4,"Cameras and camcorders ",405,Camcorders
1238,0405095,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,2,85.65,168,4,"Cameras and camcorders ",405,Camcorders
1239,0405096,"Fabrikam Social Videographer 2/3"" 17mm E100 Blue","Fabrikam, Inc.",Fabrikam,Blue,pounds,2.3,80.55,158,4,"Cameras and camcorders ",405,Camcorders
1240,0405097,Fabrikam Business Videographer 1/2'' 3mm M500 White,"Fabrikam, Inc.",Fabrikam,White,pounds,2.5,403.76,878,4,"Cameras and camcorders ",405,Camcorders
1241,0405098,Fabrikam Business Videographer 1/3'' 8.5mm M380 White,"Fabrikam, Inc.",Fabrikam,White,pounds,2.2,393.64,856,4,"Cameras and camcorders ",405,Camcorders
1242,0405099,Fabrikam Business Videographer 2/3'' 17mm M280 White,"Fabrikam, Inc.",Fabrikam,White,pounds,1.5,385.37,838,4,"Cameras and camcorders ",405,Camcorders
1243,0405100,Fabrikam Social Videographer 1'' 25mm E400 White,"Fabrikam, Inc.",Fabrikam,White,pounds,2.9,95.85,188,4,"Cameras and camcorders ",405,Camcorders
1244,0405101,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Fabrikam,White,pounds,1.8,90.75,178,4,"Cameras and camcorders ",405,Camcorders
1245,0405102,Fabrikam Social Videographer 1/3'' 8.5mm E200 White,"Fabrikam, Inc.",Fabrikam,White,pounds,2,85.65,168,4,"Cameras and camcorders ",405,Camcorders
1246,0405103,Fabrikam Social Videographer 2/3'' 17mm E100 White,"Fabrikam, Inc.",Fabrikam,White,pounds,2.9,80.55,158,4,"Cameras and camcorders ",405,Camcorders
1247,0406001,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,"Contoso, Ltd",Contoso,Silver,ounces,3.5,25.49,49.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1248,0406002,Contoso Rechargeable Li-Ion Battery Pack E300 Black,"Contoso, Ltd",Contoso,Black,ounces,3.8,25.49,49.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1249,0406003,Contoso Rechargeable Li-Ion Battery Pack E300 White,"Contoso, Ltd",Contoso,White,ounces,2,25.49,49.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1250,0406004,Contoso Travel Charger for S-Series Battery E302 Silver,"Contoso, Ltd",Contoso,Silver,ounces,2.5,30.58,59.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1251,0406005,Contoso Travel Charger for S-Series Battery E302 Black,"Contoso, Ltd",Contoso,Black,ounces,16.5,30.58,59.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1252,0406006,Contoso Travel Charger for S-Series Battery E302 White,"Contoso, Ltd",Contoso,White,ounces,4,30.58,59.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1253,0406007,Contoso General Carrying Case E304 Silver,"Contoso, Ltd",Contoso,Silver,ounces,4,10.19,19.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1254,0406008,Contoso General Carrying Case E304 Black,"Contoso, Ltd",Contoso,Black,ounces,4.7,10.19,19.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1255,0406009,Contoso General Carrying Case E304 White,"Contoso, Ltd",Contoso,White,ounces,3.6,10.19,19.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1256,0406010,Contoso General Carrying Case E304 Blue,"Contoso, Ltd",Contoso,Blue,ounces,4.5,10.19,19.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1257,0406011,Contoso Cyber Shot Digital Cameras Adapter E306 Pink,"Contoso, Ltd",Contoso,Pink,ounces,,20.39,39.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1258,0406012,Contoso Cyber Shot Digital Cameras Adapter E306 Blue,"Contoso, Ltd",Contoso,Blue,ounces,14.1,20.39,39.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1259,0406013,Contoso Cyber Shot Digital Cameras Adapter E306 Black,"Contoso, Ltd",Contoso,Black,ounces,17,20.39,39.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1260,0406014,Contoso Multi-Use Terminal Cable E308 Silver,"Contoso, Ltd",Contoso,Silver,ounces,6.2,18.86,36.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1261,0406015,Contoso Multi-Use Terminal Cable E308 White,"Contoso, Ltd",Contoso,White,ounces,4.5,18.86,36.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1262,0406016,Contoso Multi-Use Terminal Cable E308 Black,"Contoso, Ltd",Contoso,Black,ounces,5,18.86,36.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1263,0406017,Contoso Rechargeable Battery Pack E310 Silver,"Contoso, Ltd",Contoso,Silver,ounces,3.9,35.68,69.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1264,0406018,Contoso Rechargeable Battery Pack E310 Black,"Contoso, Ltd",Contoso,Black,ounces,4.2,35.68,69.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1265,0406019,Contoso Rechargeable Battery Pack E310 White,"Contoso, Ltd",Contoso,White,ounces,19,35.68,69.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1266,0406020,Contoso Carrying Case E312 Silver,"Contoso, Ltd",Contoso,Silver,ounces,3.5,25.47,49.96,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1267,0406021,Contoso Carrying Case E312 Pink,"Contoso, Ltd",Contoso,Pink,ounces,4.1,25.47,49.96,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1268,0406022,Contoso Carrying Case E312 White,"Contoso, Ltd",Contoso,White,ounces,5,25.47,49.96,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1269,0406023,Contoso Carrying Case E312 Blue,"Contoso, Ltd",Contoso,Blue,ounces,4.3,25.47,49.96,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1270,0406024,Contoso Lens Cap Keeper E314 Pink,"Contoso, Ltd",Contoso,Pink,ounces,4.9,3.54,6.95,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1271,0406025,Contoso Lens Cap Keeper E314 Yellow,"Contoso, Ltd",Contoso,Yellow,ounces,5.3,3.54,6.95,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1272,0406026,Contoso Lens Cap Keeper E314 White,"Contoso, Ltd",Contoso,White,ounces,1.2,3.54,6.95,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1273,0406027,Contoso Lens Cap Keeper E314 Silver,"Contoso, Ltd",Contoso,Silver,ounces,4.7,3.54,6.95,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1274,0406028,Contoso Digital Cameras Lightweight Tripod E316 White,"Contoso, Ltd",Contoso,White,ounces,5.2,26.58,52.13,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1275,0406029,Contoso Digital Cameras Lightweight Tripod E316 Black,"Contoso, Ltd",Contoso,Black,ounces,13,26.58,52.13,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1276,0406030,Contoso Digital Cameras Lightweight Tripod E316 Pink,"Contoso, Ltd",Contoso,Pink,ounces,11.5,26.58,52.13,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1277,0406031,Contoso Digital Cameras Lightweight Tripod E316 Silver,"Contoso, Ltd",Contoso,Silver,ounces,1.6,26.58,52.13,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1278,0406032,Contoso General Soft Carrying Case E318 Blue,"Contoso, Ltd",Contoso,Blue,ounces,1.6,7.64,14.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1279,0406033,Contoso General Soft Carrying Case E318 Black,"Contoso, Ltd",Contoso,Black,ounces,2.6,7.64,14.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1280,0406034,Contoso General Soft Carrying Case E318 Silver,"Contoso, Ltd",Contoso,Silver,ounces,2.6,7.64,14.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1281,0406035,Contoso General Soft Carrying Case E318 White,"Contoso, Ltd",Contoso,White,ounces,2.9,7.64,14.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1282,0406036,Contoso Mini Battery Charger Kit E320 Red,"Contoso, Ltd",Contoso,Red,ounces,2,12.74,24.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1283,0406037,Contoso Mini Battery Charger Kit E320 White,"Contoso, Ltd",Contoso,White,ounces,7,12.74,24.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1284,0406038,Contoso Mini Battery Charger Kit E320 Black,"Contoso, Ltd",Contoso,Black,ounces,7,12.74,24.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1285,0406039,Contoso Mini Battery Charger Kit E320 Silver,"Contoso, Ltd",Contoso,Silver,ounces,3.3,12.74,24.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1286,0406040,Contoso Genuine Leather Grip Belt E322 Black,"Contoso, Ltd",Contoso,Black,ounces,1.1,39.76,77.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1287,0406041,Contoso Genuine Leather Grip Belt E322 White,"Contoso, Ltd",Contoso,White,ounces,1.1,39.76,77.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1288,0406042,Contoso Genuine Leather Grip Belt E322 Silver,"Contoso, Ltd",Contoso,Silver,ounces,1,39.76,77.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1289,0406043,Contoso Genuine Leather Grip Belt E322 Grey,"Contoso, Ltd",Contoso,Grey,ounces,1,39.76,77.99,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1290,0406044,Contoso Macro Zoom Lens X300 Silver,"Contoso, Ltd",Contoso,Silver,ounces,1,121.45,366.55,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1291,0406045,Contoso Macro Zoom Lens X300 White,"Contoso, Ltd",Contoso,White,ounces,1.6,121.45,366.55,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1292,0406046,Contoso Macro Zoom Lens X300 Black,"Contoso, Ltd",Contoso,Black,ounces,1.6,121.45,366.55,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1293,0406047,Contoso Telephoto Conversion Lens X400 Silver,"Contoso, Ltd",Contoso,Silver,ounces,5,197.14,595,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1294,0406048,Contoso Telephoto Conversion Lens X400 White,"Contoso, Ltd",Contoso,White,ounces,22.7,197.14,595,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1295,0406049,Contoso Telephoto Conversion Lens X400 Black,"Contoso, Ltd",Contoso,Black,ounces,1,197.14,595,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1296,0406050,Contoso USB Cable M250 Black,"Contoso, Ltd",Contoso,Black,ounces,2.4,11.5,25,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1297,0406051,Contoso USB Cable M250 White,"Contoso, Ltd",Contoso,White,ounces,,11.5,25,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1298,0406052,Contoso USB Cable M250 Yellow,"Contoso, Ltd",Contoso,Yellow,ounces,,11.5,25,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1299,0406053,Contoso USB Cable M250 Blue,"Contoso, Ltd",Contoso,Blue,ounces,53,11.5,25,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1300,0406054,Contoso Telephoto Conversion Lens M350 Black,"Contoso, Ltd",Contoso,Black,ounces,,43.69,95,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1301,0406055,Contoso Telephoto Conversion Lens M350 White,"Contoso, Ltd",Contoso,White,ounces,,43.69,95,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1302,0406056,Contoso Telephoto Conversion Lens M350 Silver,"Contoso, Ltd",Contoso,Silver,ounces,,43.69,95,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1303,0406057,Contoso Telephoto Conversion Lens M350 Blue,"Contoso, Ltd",Contoso,Blue,ounces,,43.69,95,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1304,0406058,Contoso Lens Adapter M450 White,"Contoso, Ltd",Contoso,White,ounces,,31.27,68,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1305,0406059,Contoso Lens Adapter M450 Silver,"Contoso, Ltd",Contoso,Silver,ounces,,31.27,68,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1306,0406060,Contoso Lens Adapter M450 Black,"Contoso, Ltd",Contoso,Black,ounces,,31.27,68,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1307,0406061,Contoso Lens Adapter M450 Grey,"Contoso, Ltd",Contoso,Grey,ounces,9,31.27,68,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1308,0406062,Contoso Digital Camera/Camcorder USB Cable E324 Purple,"Contoso, Ltd",Contoso,Purple,ounces,9,14.28,28,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1309,0406063,Contoso Digital Camera/Camcorder USB Cable E324 Black,"Contoso, Ltd",Contoso,Black,ounces,1.9,14.28,28,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1310,0406064,Contoso Digital Camera/Camcorder USB Cable E324 Silver,"Contoso, Ltd",Contoso,Silver,ounces,6,14.28,28,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1311,0406065,Contoso Digital Camera/Camcorder USB Cable E324 White,"Contoso, Ltd",Contoso,White,ounces,,14.28,28,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1312,0406066,Contoso Conversion Lens M550 Blue,"Contoso, Ltd",Contoso,Blue,ounces,,94.27,205,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1313,0406067,Contoso Conversion Lens M550 Black,"Contoso, Ltd",Contoso,Black,ounces,,94.27,205,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1314,0406068,Contoso Conversion Lens M550 Silver,"Contoso, Ltd",Contoso,Silver,ounces,2.4,94.27,205,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1315,0406069,Contoso Conversion Lens M550 Pink,"Contoso, Ltd",Contoso,Pink,ounces,,94.27,205,4,"Cameras and camcorders ",406,Cameras & Camcorders Accessories
1316,0501001,Contoso Single-line phones E10 Black,"Contoso, Ltd",Contoso,Black,pounds,5.5,5.09,9.99,5,Cell phones,501,Home & Office Phones
1317,0501002,Contoso Dual Handset Cordless Phone System  E20 Black,"Contoso, Ltd",Contoso,Black,pounds,6,6.62,12.99,5,Cell phones,501,Home & Office Phones
