OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
289404,0,2059,6,99.99,87.9912,50.98
289404,1,1779,8,43,43,21.92
289404,2,1426,2,589,530.1,195.15
289405,0,301,2,319,319,162.64
289405,1,1693,1,6.88,5.9856,3.16
289405,2,2506,2,4.74,4.74,2.42
289406,0,425,5,369,369,188.13
289600,0,2423,4,39.99,35.5911,20.39
289600,1,165,2,763.51,671.8888,389.26
289601,0,75,4,37.95,37.95,17.45
289602,0,883,4,150,150,49.7
289602,1,1421,1,290,252.3,133.36
289602,2,1645,4,57.88,57.88,26.62
289700,0,1616,1,56.99,51.291,26.21
289700,1,1420,1,199,199,91.51
289700,2,2090,3,1475,1475,488.7
289700,3,72,10,47.95,47.95,22.05
289701,0,440,1,219.95,219.95,112.14
289701,1,1172,2,422,384.02,215.15
289702,0,663,1,248,248,82.17
289703,0,1617,1,57.99,51.0312,26.67
289800,0,1694,3,8.88,8.88,4.08
289801,0,575,2,2295,2042.55,760.38
289802,0,1578,2,219,190.53,72.56
289802,1,85,1,99.99,98.9901,45.98
289802,2,689,6,159,159,73.12
289802,3,1416,4,308,274.12,141.64
289803,0,1894,3,1818,1818,836.03
289803,1,1454,1,199,177.11,91.51
289804,0,603,1,229,206.1,116.75
289804,1,548,4,190,169.1,87.37
289900,0,2277,2,29.99,26.3912,15.29
289900,1,1170,1,633,588.69,291.09
289901,0,489,1,819,819,271.35
289901,1,1595,9,22.89,22.89,7.58
289901,2,1623,2,219,190.53,72.56
289901,3,426,7,499.9,439.912,254.86
289902,0,1460,1,300,300,137.96
289903,0,738,1,228,228,75.54
289903,1,1598,2,57.88,52.092,26.62
289904,0,195,7,639,639,293.85
289904,1,485,1,99,99,50.47
289905,0,2141,1,745.99,686.3108,343.05
290000,0,1682,1,8.99,7.9112,4.13
290001,0,443,5,349,349,160.49
290002,0,1444,1,230,218.5,105.77
290002,1,1441,1,200,176,91.97
290003,0,182,1,119,119,54.72
290100,0,1581,2,219,190.53,72.56
290101,0,312,1,259,259,132.05
290101,1,1596,2,12.66,11.0142,5.82
290102,0,2110,2,1475,1327.5,488.7
290102,1,1434,1,268,268,123.24
290102,2,2022,2,139.99,139.99,71.37
290103,0,1588,2,13.89,12.3621,6.39
290103,1,1230,1,1530,1530,506.92
290103,2,876,2,129.95,123.4525,43.06
290104,0,485,7,99,85.14,50.47
290105,0,1686,1,6.99,6.99,3.56
290106,0,2502,1,9.99,9.99,5.09
290106,1,331,3,199,199,101.46
290300,0,439,3,559,559,257.06
290300,1,422,2,969,891.48,321.05
290301,0,451,6,559,559,257.06
290302,0,1147,2,655,622.25,301.21
290400,0,165,1,763.51,763.51,389.26
290401,0,1496,4,288,288,132.44
290401,1,147,4,2899.99,2754.9905,960.82
290401,2,1659,1,259.99,231.3911,86.14
290402,0,363,7,699,699,321.44
290403,0,459,1,269.9,269.9,137.6
290500,0,1427,5,230,204.7,105.77
290500,1,1539,3,310,310,142.56
290501,0,136,7,349.95,318.4545,160.93
290501,1,418,4,269.95,234.8565,137.63
290501,2,1599,3,57.88,57.88,26.62
290501,3,454,1,269.9,237.512,137.6
290501,4,477,1,619,619,205.09
290502,0,1639,1,9.99,9.99,5.09
290503,0,1678,1,16.89,16.89,5.6
290503,1,1859,1,1818.9,1818.9,836.45
290503,2,1417,1,268,246.56,123.24
290503,3,1562,1,238,226.1,109.45
290504,0,874,1,129.95,129.95,43.06
290505,0,1590,4,22.89,22.89,7.58
290505,1,674,7,209,179.74,69.25
290505,2,1650,6,289.99,289.99,96.08
290600,0,1624,1,219,219,72.56
290600,1,540,2,2499,2224.11,827.97
290600,2,1665,2,4.99,4.7405,2.54
290601,0,514,2,69,67.62,22.86
290601,1,1466,3,290,272.6,133.36
290601,2,1663,1,6.89,6.2699,3.17
290601,3,907,3,102,102,52
290601,4,138,4,499.99,459.9908,229.93
290601,5,2074,1,199.99,177.9911,91.97
290601,6,1340,3,14.19,14.19,7.23
290602,0,1496,2,288,279.36,132.44
290602,1,1698,3,6.99,6.99,3.56
290602,2,295,7,279,245.52,142.24
290602,3,1224,7,1030,916.7,341.26
290602,4,376,6,382.95,352.314,195.24
290603,0,1555,6,368,349.6,121.93
290603,1,1467,2,301,301,138.42
290604,0,207,1,579,538.47,266.26
290605,0,1622,1,219,188.34,72.56
290606,0,1116,5,645,574.05,213.7
290700,0,428,4,969,969,321.05
290701,0,1631,3,12.66,11.394,5.82
290701,1,1651,1,159.99,140.7912,73.57
290702,0,1617,2,57.99,51.6111,26.67
290703,0,1541,3,299,269.1,137.5
290703,1,2149,2,163,145.07,83.1
290703,2,538,2,99,99,50.47
290703,3,101,4,120,108,55.18
290703,4,1657,4,179.99,158.3912,82.77
290703,5,1578,3,219,194.91,72.56
290800,0,44,1,232,206.48,106.69
290801,0,1439,1,301,273.91,138.42
290802,0,382,3,382.95,382.95,195.24
290803,0,452,6,219.95,219.95,112.14
290803,1,1513,3,269,269,123.7
290803,2,448,1,269.9,251.007,137.6
290803,3,63,2,181,179.19,83.24
290804,0,1992,10,139.99,121.7913,71.37
290805,0,1551,6,299,299,137.5
290806,0,413,7,599,539.1,275.46
290806,1,1571,1,56.99,50.7211,26.21
290807,0,500,6,69,69,22.86
290807,1,1656,1,159.99,147.1908,73.57
290808,0,1631,2,12.66,12.66,5.82
290808,1,1551,4,299,299,137.5
290808,2,7,1,21.57,19.1973,11
291000,0,513,2,99,99,50.47
291000,1,671,2,159,146.28,73.12
291000,2,794,5,11.9,10.591,6.07
291000,3,1488,4,300,267,137.96
291001,0,1485,1,230,204.7,105.77
291001,1,1645,1,57.88,52.6708,26.62
291002,0,1423,6,189,189,86.91
291003,0,436,4,369,328.41,188.13
291003,1,539,4,2295,2295,760.38
291003,2,489,3,819,712.53,271.35
291100,0,2503,1,9.99,9.4905,5.09
291101,0,1578,2,219,190.53,72.56
291102,0,429,2,599.9,539.91,275.87
291103,0,1501,2,229,226.71,105.31
291103,1,1623,3,219,212.43,72.56
291103,2,1669,6,6.89,6.1321,3.17
291103,3,157,7,1099.99,989.991,505.85
291103,4,770,2,52.9,52.9,26.97
291103,5,689,5,159,139.92,73.12
291104,0,189,3,126.9,126.9,58.36
291104,1,2494,1,2.94,2.9106,1.5
291200,0,2407,1,399.99,355.9911,183.94
291200,1,538,1,99,88.11,50.47
291201,0,2496,1,9.99,8.991,5.09
291201,1,1633,5,13.89,12.501,6.39
291201,2,1766,2,54,54,24.83
291201,3,647,1,87,87,44.36
291202,0,1188,2,180,180,91.77
291203,0,439,1,559,514.28,257.06
291203,1,171,1,99,99,45.53
291203,2,2351,1,399.99,359.991,183.94
291203,3,435,3,269.95,240.2555,137.63
291203,4,1578,1,219,219,72.56
291203,5,417,4,599,599,275.46
291203,6,1648,5,109.99,96.7912,56.08
291204,0,2384,3,459.99,459.99,211.53
291204,1,55,5,296,296,98.07
291204,2,1691,1,5.39,5.1744,2.75
291205,0,339,1,879.9,879.9,404.63
291206,0,1715,1,70.13,61.7144,32.25
291300,0,1424,4,200,200,91.97
291301,0,1366,4,32.99,30.3508,15.17
291302,0,1004,3,188,163.56,86.45
291303,0,1438,1,290,255.2,133.36
291303,1,1513,3,269,269,123.7
291303,2,1615,2,289.99,289.99,96.08
291304,0,1774,1,43,43,21.92
291304,1,1499,8,310,272.8,142.56
291304,2,1695,1,4.98,4.3824,2.54
291305,0,1581,7,219,192.72,72.56
291305,1,450,9,919,919,304.48
291305,2,1602,2,179.99,156.5913,82.77
291306,0,1649,4,259.99,259.99,86.14
291306,1,1596,2,12.66,11.2674,5.82
291306,2,465,7,259,227.92,119.11
291306,3,1667,3,5.5,5.5,2.8
291306,4,1612,7,179.99,160.1911,82.77
291306,5,1818,1,32,27.84,16.31
291307,0,1517,2,267,242.97,122.78
291400,0,1718,2,70.13,60.3118,32.25
291400,1,938,3,99,87.12,50.47
291400,2,1612,1,179.99,179.99,82.77
291401,0,1541,1,299,299,137.5
291401,1,1548,4,266,228.76,122.32
291402,0,189,1,126.9,126.9,58.36
291403,0,799,1,39.9,35.91,13.22
291404,0,2356,2,459.99,395.5914,211.53
291404,1,2093,2,508,457.2,258.99
291404,2,1583,1,13.89,13.0566,6.39
291404,3,421,2,469,469,215.68
291500,0,1408,1,529,481.39,175.27
291500,1,2508,6,4.74,4.6926,2.42
291500,2,1589,3,9.99,9.3906,5.09
291500,3,1601,6,159.99,148.7907,73.57
291500,4,1361,4,49.99,49.99,16.56
291500,5,1553,4,268,235.84,123.24
291501,0,1571,4,56.99,56.99,26.21
291501,1,1594,1,9.99,8.991,5.09
291501,2,423,2,599,599,275.46
291502,0,311,3,279,251.1,142.24
291503,0,37,2,299.23,263.3224,99.14
291503,2,1646,4,159.99,158.3901,73.57
291503,3,553,9,699,699,321.44
291503,4,1130,1,319,319,146.7
291503,5,2505,3,9.99,9.99,5.09
291503,6,1703,1,5.39,5.39,2.75
291504,0,2496,2,9.99,9.99,5.09
291504,1,2187,2,129.9,119.508,66.23
291504,2,381,3,699,608.13,321.44
291505,0,1422,2,301,279.93,138.42
291505,1,820,1,25.5,21.93,13
291505,2,180,1,69,69,35.18
291505,3,365,7,599,521.13,275.46
291506,0,1593,2,13.89,12.2232,6.39
291506,1,1409,9,589,518.32,195.15
291506,2,1528,2,302,277.84,100.06
291506,3,460,2,299.9,260.913,152.9
291507,0,562,6,109,94.83,55.57
291507,1,2503,3,9.99,8.8911,5.09
291507,2,1450,1,308,280.28,141.64
291507,3,428,2,969,969,321.05
291508,0,407,1,599,515.14,275.46
291508,1,384,4,758,667.04,348.58
291508,2,2408,4,299.99,299.99,152.94
291508,3,2499,1,23.72,23.72,12.09
291509,0,571,1,251,220.88,115.43
291509,1,1777,4,43,43,21.92
291700,0,759,1,11.9,11.9,6.07
291701,0,389,1,599,563.06,275.46
291702,0,379,4,326,293.4,166.2
291702,1,1505,3,230,197.8,105.77
291703,0,667,3,190,190,87.37
291703,1,1429,2,289,289,132.9
291703,2,1614,3,259.99,226.1913,86.14
291800,0,1720,2,70.13,61.0131,32.25
291801,0,378,3,758,674.62,348.58
291802,0,2514,2,129.99,129.99,43.07
291803,0,1200,1,1000,990,331.32
291803,1,101,6,120,105.6,55.18
291804,0,111,2,249.99,224.991,82.83
291804,1,76,7,37.95,37.5705,17.45
291805,0,274,1,399,387.03,183.49
291900,0,1566,2,266,266,122.32
291901,0,715,2,149,129.63,68.52
291901,1,448,1,269.9,267.201,137.6
291902,0,548,6,190,167.2,87.37
291902,1,1473,3,269,269,123.7
291902,2,1588,2,13.89,13.89,6.39
291904,0,556,3,499,444.11,254.4
291905,0,2099,8,257.5,257.5,131.28
291906,0,1647,4,179.99,165.5908,82.77
291906,1,164,1,1592.2,1592.2,527.53
291906,2,1164,2,180,180,91.77
291906,3,1506,4,288,253.44,132.44
291906,4,292,4,500,445,229.93
291906,5,1660,2,289.99,289.99,96.08
291906,6,1118,4,334,293.92,153.59
291907,0,287,6,399,355.11,183.49
291907,1,1364,2,26.99,26.99,12.41
292000,0,1700,6,8.88,8.3472,4.08
292001,0,1421,6,290,290,133.36
292002,0,2499,2,23.72,22.7712,12.09
292002,1,136,2,349.95,318.4545,160.93
292003,0,1044,5,627,627,207.74
292004,0,787,8,9.5,9.5,4.84
292004,1,2510,7,4.06,4.06,2.07
292005,0,845,3,26.9,24.21,13.71
292005,1,166,3,119,107.1,54.72
292005,2,2112,4,791,791,363.75
292005,3,1378,1,22,19.58,10.12
292006,0,440,1,219.95,197.955,112.14
292006,1,2014,3,199.99,175.9912,91.97
292006,2,2504,8,9.99,9.1908,5.09
292007,0,1618,3,58.99,58.99,27.13
292007,1,1921,1,3199.99,3199.99,1060.22
292100,0,1421,3,290,290,133.36
292100,1,2514,3,129.99,113.0913,43.07
292100,2,695,2,163,141.81,74.96
292101,0,161,7,1592.2,1592.2,527.53
292101,1,1319,2,22.99,22.99,10.57
292101,2,951,8,281,281,143.26
292101,3,1509,5,310,310,142.56
292101,4,2376,2,635.99,553.3113,210.72
292101,5,1703,1,5.39,5.39,2.75
292102,0,159,4,1099.99,967.9912,505.85
292102,1,433,4,969,843.03,321.05
292102,2,1627,9,17.99,17.99,8.27
292102,3,933,6,55,55,28.04
292102,4,1469,3,200,186,91.97
292103,0,1431,4,256,238.08,117.73
292104,0,326,2,299,299,152.44
292104,1,161,2,1592.2,1448.902,527.53
292104,2,2087,2,791,791,363.75
292200,0,1688,2,8.88,8.88,4.08
292201,0,2504,1,9.99,8.7912,5.09
292201,1,1346,2,23,23,10.58
292201,2,1925,1,279.99,249.1911,142.75
292201,3,118,3,169.99,151.2911,86.67
292201,4,409,7,326,296.66,166.2
292202,0,180,3,69,62.1,35.18
292202,1,515,1,59,51.92,30.08
292203,0,564,3,2499,2299.08,827.97
292204,0,1647,1,179.99,156.5913,82.77
292204,1,1007,5,281,255.71,143.26
292204,2,1990,2,199.99,171.9914,91.97
292205,0,160,5,1099.99,978.9911,505.85
292205,1,1001,7,200,200,66.26
292206,0,1592,2,17.99,17.99,8.27
292206,1,111,2,249.99,249.99,82.83
292207,0,1615,6,289.99,289.99,96.08
292207,1,1461,2,308,271.04,141.64
292208,0,446,9,219.95,200.1545,112.14
292209,0,1608,3,109.99,109.99,56.08
292209,1,677,1,79,79,40.28
292209,2,675,5,219,190.53,72.56
292400,0,1615,7,289.99,272.5906,96.08
292400,1,1972,1,299.99,275.9908,152.94
292401,0,2492,2,24.99,21.4914,12.74
292402,0,293,1,499,499,229.47
292402,1,1542,1,330,306.9,151.76
292402,2,1087,1,358,318.62,164.63
292403,0,178,3,66,66,33.65
292403,1,1443,2,589,530.1,195.15
292403,2,424,1,269.95,269.95,137.63
292403,3,469,6,99,89.1,50.47
292403,4,1435,4,293,251.98,134.74
292403,5,2496,3,9.99,9.99,5.09
292500,0,352,2,320,320,163.15
292500,1,1519,1,310,269.7,142.56
292500,2,604,5,499,459.08,254.4
292500,3,1357,1,38.99,33.9213,17.93
292501,0,497,1,99,88.11,50.47
292501,1,578,6,999,999,459.4
292501,2,2110,1,1475,1327.5,488.7
292502,0,460,1,299.9,263.912,152.9
292502,1,436,3,369,317.34,188.13
292503,0,1609,3,259.99,259.99,86.14
292503,1,739,3,236,217.12,78.19
292503,2,2251,6,101.99,88.7313,52
292503,3,1466,2,290,287.1,133.36
292503,4,1461,1,308,308,141.64
292504,0,2493,8,24.99,21.4914,12.74
292504,1,1467,1,301,301,138.42
292504,2,572,4,190,190,87.37
292504,3,414,1,758,758,348.58
292600,0,420,7,499.9,439.912,254.86
292600,1,305,8,329,329,151.3
292600,2,459,5,269.9,269.9,137.6
292600,3,1133,1,436.2,401.304,144.52
292600,4,1439,4,301,258.86,138.42
292600,5,1825,1,32,28.8,16.31
292600,6,1515,1,230,213.9,105.77
292601,0,1575,1,60.99,53.6712,28.05
292601,1,430,2,269.95,245.6545,137.63
292601,2,171,7,99,91.08,45.53
292602,0,416,4,969,901.17,321.05
292603,0,858,3,29.95,26.356,13.77
292603,1,1476,5,288,288,132.44
292604,0,1586,2,12.66,11.5206,5.82
292605,0,888,10,50,50,25.49
292606,0,1871,5,999,879.12,509.32
292606,1,1565,2,255,255,117.27
292700,0,1623,6,219,194.91,72.56
292700,1,1621,7,12.99,12.99,6.62
292700,2,1453,3,258,258,118.65
292700,3,185,9,169,150.41,55.99
292701,0,1552,7,398,350.24,131.87
292701,1,1694,4,8.88,8.0808,4.08
292701,2,271,3,489,489,224.87
292701,3,1660,4,289.99,289.99,96.08
292701,4,1487,2,267,232.29,122.78
292701,5,423,3,599,521.13,275.46
292701,6,146,3,2899.99,2580.9911,960.82
292702,0,1586,1,12.66,11.394,5.82
292702,1,602,1,999,999,459.4
292703,0,118,6,169.99,152.991,86.67
292703,1,1421,7,290,290,133.36
292703,2,1664,8,8.99,8.2708,4.13
292704,0,417,3,599,593.01,275.46
292704,1,1639,2,9.99,9.99,5.09
292705,0,1441,1,200,188,91.97
292705,1,451,2,559,559,257.06
292706,0,1411,3,268,233.16,123.24
292706,1,1418,1,293,281.28,134.74
292706,2,2002,1,199.99,199.99,91.97
292800,0,190,3,56.9,53.486,29.01
292801,0,1416,6,308,271.04,141.64
292802,0,1579,6,219,197.1,72.56
292803,0,1723,3,56,56,28.55
292803,1,1277,2,52.13,52.13,26.58
292803,2,80,5,40.55,40.55,18.65
292900,0,1600,2,57.88,57.88,26.62
292900,1,191,1,66,66,33.65
292900,2,526,4,129,129,65.77
292901,0,750,2,9.5,8.36,4.37
292902,0,1456,1,301,261.87,138.42
292902,1,425,1,369,357.93,188.13
292903,0,133,7,349.95,349.95,160.93
292903,1,2185,5,163,145.07,83.1
292904,0,1529,1,255,242.25,117.27
292904,1,2110,2,1475,1401.25,488.7
292904,2,368,1,1299,1117.14,430.38
292905,0,1908,1,129.99,120.8907,66.27
292905,1,1498,8,300,258,137.96
292906,0,1653,1,109.99,97.8911,56.08
292906,1,1127,2,328,298.48,150.84
293100,0,1442,2,529,513.13,175.27
293100,1,2014,1,199.99,199.99,91.97
293100,2,630,1,251,230.92,115.43
293101,0,1979,1,279.99,251.991,142.75
293101,1,1599,6,57.88,57.88,26.62
293101,2,1848,1,1989.9,1771.011,915.08
293102,0,1683,2,4.99,4.5409,2.54
293102,1,935,1,79,79,36.33
293102,2,1674,2,6.99,6.2211,3.56
293102,3,1595,1,22.89,20.8299,7.58
293200,0,20,3,134,121.94,61.62
293201,0,1422,1,301,301,138.42
293201,1,1444,2,230,230,105.77
293202,0,1412,1,289,262.99,132.9
293203,0,419,5,369,321.03,188.13
293203,1,1439,1,301,279.93,138.42
293300,0,1431,4,256,232.96,117.73
293301,0,2505,2,9.99,8.7912,5.09
293301,1,1437,2,199,175.12,91.51
293302,0,1555,2,368,368,121.93
293302,1,343,6,1099,978.11,364.12
293302,2,1620,4,60.99,60.99,28.05
293302,3,353,7,384.9,350.259,196.23
293302,4,1617,1,57.99,57.99,26.67
293302,5,2515,6,3.35,3.082,1.71
293302,6,1559,7,299,272.09,137.5
293303,0,658,6,209,209,69.25
293303,1,421,3,469,469,215.68
293303,2,454,2,269.9,240.211,137.6
293303,3,429,1,599.9,599.9,275.87
293303,4,919,2,0.95,0.855,0.48
293303,5,2087,1,791,703.99,363.75
293303,6,365,1,599,599,275.46
293304,0,1547,1,255,239.7,117.27
293304,1,1605,2,289.99,289.99,96.08
293400,0,460,1,299.9,299.9,152.9
293401,0,1703,1,5.39,4.6893,2.75
293401,1,1696,1,16.99,15.1211,5.63
293402,0,1571,2,56.99,51.8609,26.21
293403,0,1724,5,56,52.64,28.55
293403,1,464,7,679,604.31,224.97
293403,2,1566,1,266,266,122.32
293404,0,1476,10,288,253.44,132.44
293404,1,1454,2,199,187.06,91.51
293500,0,1636,7,12.66,12.66,5.82
293500,1,1036,4,184.5,164.205,84.84
293501,0,1627,3,17.99,17.99,8.27
293502,0,431,1,369,317.34,188.13
293502,1,1746,3,109,109,36.11
293600,0,1612,4,179.99,160.1911,82.77
293601,0,1438,3,290,261,133.36
293602,0,560,7,190,190,87.37
293602,1,365,3,599,599,275.46
293602,2,869,3,69.99,62.2911,32.19
293602,3,1559,4,299,260.13,137.5
293602,4,2073,3,665.94,665.94,220.64
293603,0,1632,1,17.99,17.99,8.27
293604,0,2514,6,129.99,118.2909,43.07
293604,1,2507,1,4.74,4.1238,2.42
293605,0,1439,1,301,288.96,138.42
293605,1,1349,5,9.99,9.99,5.09
293606,0,406,1,382.95,363.8025,195.24
293606,1,827,5,33.9,30.51,11.23
293606,2,1892,3,2652,2652,878.66
293606,3,1689,1,4.98,4.5318,2.54
293800,0,98,7,120,120,55.18
293800,2,179,10,119,119,54.72
293801,0,1654,2,259.99,231.3911,86.14
293900,0,149,1,1184.97,1042.7736,392.6
293900,1,2500,2,23.72,23.72,12.09
293901,0,199,1,569,569,261.66
293901,1,410,7,1299,1299,430.38
293901,2,153,1,469.97,413.5736,216.12
293902,0,1414,1,256,253.44,117.73
293902,1,1670,6,8.99,8.091,4.13
293902,2,1460,3,300,300,137.96
293902,3,1824,4,32,32,16.31
294000,0,1699,2,6.88,6.88,3.16
294001,0,339,2,879.9,765.513,404.63
294001,1,1409,2,589,589,195.15
294002,0,77,2,37.95,37.95,17.45
294002,2,1422,2,301,264.88,138.42
294003,0,1781,7,43,39.13,21.92
294004,0,2308,3,79.95,68.757,40.76
294004,1,357,5,330,330,168.24
294100,0,656,3,158,158,72.66
294100,1,1449,1,300,294,137.96
294101,0,228,4,269.9,237.512,137.6
294102,0,1670,2,8.99,7.7314,4.13
294102,1,1588,2,13.89,13.89,6.39
294103,0,2506,2,4.74,4.1238,2.42
294104,0,794,5,11.9,11.9,6.07
294104,1,452,7,219.95,219.95,112.14
294104,2,1856,7,999.9,859.914,509.78
294104,3,437,3,499.9,439.912,254.86
294200,0,2373,6,299.99,299.99,152.94
294201,0,1616,4,56.99,56.99,26.21
294201,1,1659,8,259.99,233.991,86.14
294202,0,367,7,326,290.14,166.2
294202,1,1427,6,230,197.8,105.77
294300,0,1614,3,259.99,259.99,86.14
294301,0,205,3,599,599,275.46
294301,1,438,3,919,919,304.48
294301,2,1706,3,8.88,8.88,4.08
294302,0,1430,6,299,299,137.5
294303,0,74,1,37.95,33.7755,17.45
294304,0,1414,1,256,253.44,117.73
294305,0,102,2,115,103.5,52.88
294305,1,1675,1,6.89,6.89,3.17
294305,2,1581,7,219,190.53,72.56
294306,0,1414,1,256,222.72,117.73
294500,0,2513,1,129.99,129.99,43.07
294501,0,1591,6,12.66,11.1408,5.82
294501,1,2035,2,99.99,95.9904,50.98
294501,2,102,1,115,100.05,52.88
294600,0,1618,3,58.99,58.99,27.13
294600,1,1505,3,230,204.7,105.77
294600,2,1972,1,299.99,299.99,152.94
294600,3,1579,2,219,219,72.56
294601,0,1335,6,40.19,40.19,18.48
294601,1,1655,3,289.99,289.99,96.08
294602,0,2106,7,877.5,754.65,403.53
294700,0,1657,3,179.99,179.99,82.77
294700,1,856,2,129,114.81,59.32
294700,2,689,1,159,159,73.12
294700,3,516,6,90,78.3,29.82
294701,0,1629,2,9.99,9.1908,5.09
294702,0,1704,8,6.99,6.99,3.56
294702,1,358,1,326,286.88,166.2
294703,0,1425,9,529,486.68,175.27
294703,1,657,7,149,149,68.52
294703,2,936,6,79,68.73,36.33
294704,0,2033,9,179.99,160.1911,82.77
294704,1,98,10,120,104.4,55.18
294704,2,159,1,1099.99,956.9913,505.85
294704,3,2494,5,2.94,2.5872,1.5
294704,4,1977,1,493,493,226.71
294704,5,657,1,149,141.55,68.52
294704,6,152,3,1184.97,1184.97,392.6
294800,0,419,10,369,365.31,188.13
294801,0,1518,5,300,267,137.96
294801,1,1603,2,109.99,101.1908,56.08
294802,0,441,4,229.9,197.714,117.21
294802,1,163,8,1592.2,1592.2,527.53
294803,0,1505,1,230,204.7,105.77
294803,1,1625,9,219,219,72.56
294804,0,1523,6,299,278.07,137.5
294804,1,1628,2,13.89,13.89,6.39
294900,0,2390,7,635.99,546.9514,210.72
294900,1,1182,5,1560,1560,516.86
294900,2,1633,1,13.89,12.0843,6.39
294901,0,1637,1,17.99,15.6513,8.27
294901,1,1582,6,17.99,17.99,8.27
294901,2,2090,1,1475,1268.5,488.7
294901,3,434,7,599,533.11,275.46
294901,4,1627,7,17.99,17.99,8.27
294902,0,190,1,56.9,52.917,29.01
294902,1,1642,6,57.88,57.88,26.62
294902,2,1102,3,343,305.27,157.73
294902,3,1486,2,288,253.44,132.44
294902,4,2500,2,23.72,20.8736,12.09
295000,0,398,3,382.95,382.95,195.24
295001,0,1232,6,888,816.96,408.36
295001,1,92,7,149.99,149.99,49.69
295001,3,1641,6,12.66,11.5206,5.82
295002,0,1870,1,1599,1599,815.22
295003,0,1639,1,9.99,8.7912,5.09
295003,1,933,2,55,48.4,28.04
295004,0,1629,2,9.99,8.5914,5.09
295004,1,514,3,69,63.48,22.86
295004,2,1445,1,268,235.84,123.24
295005,0,563,1,2295,2042.55,760.38
295005,1,1431,1,256,256,117.73
295005,2,1897,7,3199.99,2751.9914,1060.22
295006,0,1443,4,589,530.1,195.15
295200,0,106,1,132.99,132.99,61.16
295201,0,1420,1,199,199,91.51
295201,1,2001,4,665.94,592.6866,220.64
295300,0,116,4,169.99,169.99,86.67
295300,1,733,5,158,158,72.66
295300,2,1622,2,219,194.91,72.56
295300,3,2190,2,635.99,635.99,210.72
295300,4,1628,5,13.89,12.0843,6.39
295300,5,566,1,999,999,459.4
295300,6,180,3,69,62.1,35.18
295301,0,1703,1,5.39,4.7432,2.75
295301,1,1490,9,129,129,65.77
295301,2,1729,6,77.68,68.3584,35.72
295302,0,2506,1,4.74,4.74,2.42
295302,1,387,2,699,601.14,321.44
295302,2,547,2,251,220.88,115.43
295302,3,1351,2,16.99,16.8201,8.66
295302,4,1673,1,5.5,4.84,2.8
295302,5,1484,1,208,208,95.65
295400,0,2381,4,199.99,177.9911,101.96
295400,1,2099,5,257.5,229.175,131.28
295400,2,1587,1,17.99,15.8312,8.27
295400,3,1606,2,159.99,137.5914,73.57
295400,4,1675,3,6.89,6.0632,3.17
295400,5,209,8,699,699,321.44
295401,0,537,1,129,116.1,65.77
295401,1,2422,2,25.99,23.9108,13.25
295401,2,379,7,326,326,166.2
295402,0,1574,1,59.99,59.99,27.59
295402,1,188,4,116.9,102.872,53.76
295403,0,1668,2,6.99,6.99,3.56
295403,1,534,2,139,132.05,70.87
295404,0,1586,2,12.66,12.66,5.82
295404,1,1725,1,56,50.96,28.55
295500,0,1331,2,26.99,26.99,12.41
295500,1,2454,2,29.99,29.99,15.29
295501,0,2421,2,25.99,23.391,13.25
295501,1,1572,9,57.99,52.7709,26.67
295502,0,1414,3,256,256,117.73
295503,0,1469,6,200,172,91.97
295503,1,421,3,469,469,215.68
295503,2,1683,3,4.99,4.3912,2.54
295504,0,1428,1,268,268,123.24
295504,1,2093,1,508,508,258.99
295504,2,1553,2,268,268,123.24
295600,0,1846,1,999,999,509.32
295600,1,1648,1,109.99,101.1908,56.08
295600,2,2516,2,3.35,3.35,1.71
295600,3,1529,3,255,229.5,117.27
295601,0,2489,6,14.99,13.491,7.64
295601,1,2503,5,9.99,9.99,5.09
295601,2,1428,3,268,268,123.24
295602,0,1641,3,12.66,12.66,5.82
295602,1,1587,1,17.99,17.99,8.27
295602,2,250,5,529,470.81,243.27
295602,3,1463,7,293,293,134.74
295602,4,1825,9,32,31.68,16.31
295602,5,862,5,29.95,28.153,13.77
295700,0,635,1,699,699,321.44
295700,1,2105,9,1475,1475,488.7
295701,0,1441,1,200,200,91.97
295701,1,1538,1,280,249.2,128.76
295701,2,390,2,1299,1130.13,430.38
295701,3,1576,7,12.99,12.99,6.62
295701,4,1408,1,529,460.23,175.27
295701,5,1617,3,57.99,57.99,26.67
295701,6,2515,8,3.35,3.3165,1.71
295702,0,1764,10,46.8,42.12,23.86
295702,1,1664,2,8.99,8.091,4.13
295702,2,55,1,296,284.16,98.07
295702,3,578,1,999,999,459.4
295702,4,309,1,499,444.11,229.47
295702,5,1594,3,9.99,9.5904,5.09
295703,0,1406,1,14.19,14.19,7.23
295703,1,890,7,50,50,25.49
295704,0,1597,1,57.88,52.092,26.62
295704,1,2512,6,129.99,129.99,43.07
295704,2,215,4,569,569,261.66
295704,3,1378,1,22,22,10.12
295704,4,1488,2,300,258,137.96
295704,5,2090,3,1475,1298,488.7
295705,0,417,2,599,599,275.46
295705,1,459,6,269.9,232.114,137.6
295705,2,1422,5,301,267.89,138.42
295706,0,147,2,2899.99,2580.9911,960.82
295900,0,1679,3,5.5,5.06,2.8
295900,1,926,5,1.99,1.8109,1.01
295901,0,1496,3,288,259.2,132.44
295901,1,425,8,369,324.72,188.13
295901,2,1428,4,268,268,123.24
