OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
282900,0,2022-09-29,2022-09-29,1777491,585,1499,5,310,300.7,142.56,USD,1.00000
282900,1,2022-09-29,2022-09-29,1777491,585,992,1,290,290,96.08,USD,1.00000
282901,0,2022-09-29,2022-09-29,1035346,380,1769,3,34,31.62,15.64,GBP,0.92196
282902,0,2022-09-29,2022-09-29,445693,230,83,1,99.99,99.99,45.98,EUR,1.03029
282902,1,2022-09-29,2022-09-29,445693,230,2050,2,199.99,199.99,91.97,EUR,1.03029
282902,2,2022-09-29,2022-09-29,445693,230,1679,3,5.5,4.895,2.8,EUR,1.03029
282903,0,2022-09-29,2022-09-29,169080,40,445,1,559,486.33,257.06,AUD,1.54358
282903,1,2022-09-29,2022-09-29,169080,40,1674,1,6.99,6.99,3.56,AUD,1.54358
282903,2,2022-09-29,2022-09-29,169080,40,2030,3,94.99,83.5912,48.43,AUD,1.54358
282903,3,2022-09-29,2022-09-29,169080,40,135,1,349.95,349.95,160.93,AUD,1.54358
282903,4,2022-09-29,2022-09-29,169080,40,1782,1,43,42.57,21.92,AUD,1.54358
282903,5,2022-09-29,2022-09-29,169080,40,2156,2,149,134.1,75.96,AUD,1.54358
282903,6,2022-09-29,2022-09-29,169080,40,1604,1,259.99,246.9905,86.14,AUD,1.54358
282904,0,2022-09-29,2022-10-02,1897806,999999,736,1,118,103.84,54.26,USD,1.00000
282905,0,2022-09-29,2022-10-02,1840953,999999,1641,4,12.66,12.66,5.82,USD,1.00000
282905,1,2022-09-29,2022-10-02,1840953,999999,139,2,499.99,429.9914,229.93,USD,1.00000
282905,2,2022-09-29,2022-10-02,1840953,999999,1699,2,6.88,5.9168,3.16,USD,1.00000
283000,0,2022-09-30,2022-10-03,614268,999999,1065,2,588,529.2,194.82,EUR,1.02585
283000,1,2022-09-30,2022-10-03,614268,999999,708,7,78,77.22,39.77,EUR,1.02585
283000,2,2022-09-30,2022-10-03,614268,999999,444,1,919,817.91,304.48,EUR,1.02585
283000,3,2022-09-30,2022-10-03,614268,999999,19,1,109.95,98.955,50.56,EUR,1.02585
283001,0,2022-09-30,2022-10-01,254374,999999,1430,7,299,266.11,137.5,CAD,1.37474
283001,1,2022-09-30,2022-10-01,254374,999999,153,1,469.97,437.0721,216.12,CAD,1.37474
283002,0,2022-09-30,2022-10-04,1481145,999999,1665,4,4.99,4.491,2.54,USD,1.00000
283002,1,2022-09-30,2022-10-04,1481145,999999,1444,2,230,204.7,105.77,USD,1.00000
283003,0,2022-09-30,2022-10-03,334747,999999,1549,6,389,385.11,128.88,CAD,1.37474
283003,1,2022-09-30,2022-10-03,334747,999999,627,1,499,499,254.4,CAD,1.37474
283003,2,2022-09-30,2022-10-03,334747,999999,682,2,136,116.96,62.54,CAD,1.37474
283003,3,2022-09-30,2022-10-03,334747,999999,191,4,66,60.72,33.65,CAD,1.37474
283003,4,2022-09-30,2022-10-03,334747,999999,2097,4,791,791,363.75,CAD,1.37474
283003,5,2022-09-30,2022-10-03,334747,999999,1090,1,332,298.8,152.68,CAD,1.37474
283100,0,2022-10-01,2022-10-01,174863,35,1318,1,16.99,14.6114,8.66,AUD,1.54657
283101,0,2022-10-01,2022-10-01,398381,90,1462,2,268,268,123.24,CAD,1.37474
283101,1,2022-10-01,2022-10-01,398381,90,2232,4,268.5,233.595,123.47,CAD,1.37474
283102,0,2022-10-01,2022-10-01,1423355,585,2056,3,199.99,199.99,91.97,USD,1.00000
283102,1,2022-10-01,2022-10-01,1423355,585,2100,7,1475,1371.75,488.7,USD,1.00000
283103,0,2022-10-01,2022-10-06,338029,999999,160,3,1099.99,1099.99,505.85,CAD,1.37474
283103,1,2022-10-01,2022-10-06,338029,999999,2111,1,877.5,877.5,403.53,CAD,1.37474
283104,0,2022-10-01,2022-10-03,1797515,999999,1373,5,14.19,14.19,7.23,USD,1.00000
283104,1,2022-10-01,2022-10-03,1797515,999999,1576,4,12.99,12.99,6.62,USD,1.00000
283105,0,2022-10-01,2022-10-01,144757,50,529,2,869,869,287.92,AUD,1.54657
283106,0,2022-10-01,2022-10-06,494874,999999,1627,4,17.99,17.99,8.27,EUR,1.02585
283106,1,2022-10-01,2022-10-06,494874,999999,1573,2,58.99,51.9112,27.13,EUR,1.02585
283107,0,2022-10-01,2022-10-01,296355,74,1441,5,200,200,91.97,CAD,1.37474
283107,1,2022-10-01,2022-10-01,296355,74,43,1,232,204.16,106.69,CAD,1.37474
283107,2,2022-10-01,2022-10-01,296355,74,1589,2,9.99,9.1908,5.09,CAD,1.37474
283107,3,2022-10-01,2022-10-01,296355,74,507,7,259,259,119.11,CAD,1.37474
283300,0,2022-10-03,2022-10-04,1142089,999999,1455,4,290,266.8,133.36,GBP,0.89175
283301,0,2022-10-03,2022-10-07,455320,999999,1500,1,129,110.94,65.77,EUR,1.02417
283301,1,2022-10-03,2022-10-07,455320,999999,138,2,499.99,444.9911,229.93,EUR,1.02417
283302,0,2022-10-03,2022-10-03,1748737,660,181,1,129,116.1,59.32,USD,1.00000
283400,0,2022-10-04,2022-10-08,243066,999999,1579,4,219,188.34,72.56,CAD,1.36518
283401,0,2022-10-04,2022-10-08,971114,999999,2506,4,4.74,4.74,2.42,GBP,0.88235
283401,1,2022-10-04,2022-10-08,971114,999999,1347,4,21,19.32,9.66,GBP,0.88235
283402,0,2022-10-04,2022-10-04,1433297,540,1591,1,12.66,11.394,5.82,USD,1.00000
283402,1,2022-10-04,2022-10-04,1433297,540,2073,2,665.94,665.94,220.64,USD,1.00000
283403,0,2022-10-04,2022-10-04,1968681,620,324,1,500,500,229.93,USD,1.00000
283403,1,2022-10-04,2022-10-04,1968681,620,437,10,499.9,499.9,254.86,USD,1.00000
283403,2,2022-10-04,2022-10-04,1968681,620,691,3,236,236,78.19,USD,1.00000
283500,0,2022-10-05,2022-10-07,1523309,999999,1591,1,12.66,11.2674,5.82,USD,1.00000
283500,1,2022-10-05,2022-10-07,1523309,999999,631,4,190,163.4,87.37,USD,1.00000
283500,2,2022-10-05,2022-10-07,1523309,999999,1659,6,259.99,259.99,86.14,USD,1.00000
283501,0,2022-10-05,2022-10-07,1962246,999999,449,4,349,303.63,160.49,USD,1.00000
283502,0,2022-10-05,2022-10-05,1919608,585,1504,3,208,191.36,95.65,USD,1.00000
283503,0,2022-10-05,2022-10-07,563343,999999,120,4,119.99,119.99,61.17,EUR,1.00857
283503,1,2022-10-05,2022-10-07,563343,999999,74,6,37.95,33.7755,17.45,EUR,1.00857
283504,0,2022-10-05,2022-10-05,2043962,510,446,7,219.95,219.95,112.14,USD,1.00000
283504,1,2022-10-05,2022-10-05,2043962,510,397,7,699,608.13,321.44,USD,1.00000
283505,0,2022-10-05,2022-10-12,852835,999999,1763,1,99.75,85.785,45.87,EUR,1.00857
283600,0,2022-10-06,2022-10-06,1727132,605,629,8,299,260.13,99.06,USD,1.00000
283600,1,2022-10-06,2022-10-06,1727132,605,1605,3,289.99,289.99,96.08,USD,1.00000
283601,0,2022-10-06,2022-10-06,1968135,450,1472,3,239,210.32,109.91,USD,1.00000
283602,0,2022-10-06,2022-10-08,1686209,999999,421,2,469,469,215.68,USD,1.00000
283603,0,2022-10-06,2022-10-08,12995,999999,382,2,382.95,340.8255,195.24,AUD,1.54797
283603,1,2022-10-06,2022-10-08,12995,999999,1934,2,899,791.12,413.42,AUD,1.54797
283603,2,2022-10-06,2022-10-08,12995,999999,975,1,165,146.85,75.88,AUD,1.54797
283604,0,2022-10-06,2022-10-10,1247119,999999,1927,4,3199.99,3199.99,1060.22,USD,1.00000
283605,0,2022-10-06,2022-10-06,1386297,480,1506,5,288,279.36,132.44,USD,1.00000
283700,0,2022-10-07,2022-10-08,400192,999999,1451,3,268,268,123.24,EUR,1.02072
283700,1,2022-10-07,2022-10-08,400192,999999,349,3,383,383,195.26,EUR,1.02072
283700,2,2022-10-07,2022-10-08,400192,999999,1593,2,13.89,13.3344,6.39,EUR,1.02072
283701,0,2022-10-07,2022-10-13,1904420,999999,452,3,219.95,195.7555,112.14,USD,1.00000
283701,1,2022-10-07,2022-10-13,1904420,999999,1138,3,391.9,352.71,180.22,USD,1.00000
283702,0,2022-10-07,2022-10-07,361822,90,677,3,79,71.1,40.28,CAD,1.37154
283702,1,2022-10-07,2022-10-07,361822,90,302,1,999,999,330.99,CAD,1.37154
283702,2,2022-10-07,2022-10-07,361822,90,360,7,380,380,193.74,CAD,1.37154
283703,0,2022-10-07,2022-10-11,2007583,999999,1771,2,34,31.28,17.33,USD,1.00000
283703,1,2022-10-07,2022-10-11,2007583,999999,455,1,919,817.91,304.48,USD,1.00000
283703,2,2022-10-07,2022-10-11,2007583,999999,124,8,279.99,277.1901,128.76,USD,1.00000
283703,3,2022-10-07,2022-10-11,2007583,999999,502,3,90,90,29.82,USD,1.00000
283703,4,2022-10-07,2022-10-11,2007583,999999,2365,5,399.99,399.99,183.94,USD,1.00000
283800,0,2022-10-08,2022-10-08,1397380,610,1699,5,6.88,6.0544,3.16,USD,1.00000
283800,1,2022-10-08,2022-10-08,1397380,610,1394,3,49.99,49.4901,16.56,USD,1.00000
283800,2,2022-10-08,2022-10-08,1397380,610,1689,3,4.98,4.3824,2.54,USD,1.00000
283801,0,2022-10-08,2022-10-08,433358,270,2500,1,23.72,22.0596,12.09,EUR,1.02072
283801,1,2022-10-08,2022-10-08,433358,270,1434,3,268,249.24,123.24,EUR,1.02072
283801,2,2022-10-08,2022-10-08,433358,270,1420,2,199,199,91.51,EUR,1.02072
283801,3,2022-10-08,2022-10-08,433358,270,716,4,209,192.28,69.25,EUR,1.02072
283801,4,2022-10-08,2022-10-08,433358,270,1654,1,259.99,259.99,86.14,EUR,1.02072
283801,5,2022-10-08,2022-10-08,433358,270,784,2,16.5,15.84,7.59,EUR,1.02072
283802,0,2022-10-08,2022-10-09,602600,999999,1770,1,34,34,17.33,EUR,1.02072
283802,1,2022-10-08,2022-10-09,602600,999999,199,7,569,569,261.66,EUR,1.02072
283802,2,2022-10-08,2022-10-09,602600,999999,1659,5,259.99,259.99,86.14,EUR,1.02072
283802,3,2022-10-08,2022-10-09,602600,999999,1520,2,280,240.8,128.76,EUR,1.02072
283803,0,2022-10-08,2022-10-08,620188,180,1904,2,899,791.12,413.42,EUR,1.02072
283804,0,2022-10-08,2022-10-08,832220,310,464,6,679,679,224.97,EUR,1.02072
283804,1,2022-10-08,2022-10-08,832220,310,202,1,689,633.88,316.85,EUR,1.02072
283804,2,2022-10-08,2022-10-08,832220,310,1785,6,43,43,21.92,EUR,1.02072
283805,0,2022-10-08,2022-10-08,1665856,450,1569,3,299,275.08,137.5,USD,1.00000
283806,0,2022-10-08,2022-10-13,1064928,999999,1457,7,189,175.77,86.91,GBP,0.89194
283807,0,2022-10-08,2022-10-12,1151746,999999,1485,4,230,227.7,105.77,GBP,0.89194
284000,0,2022-10-10,2022-10-10,697391,130,431,7,369,369,188.13,EUR,1.03125
284000,1,2022-10-10,2022-10-10,697391,130,660,1,159,139.92,73.12,EUR,1.03125
284001,0,2022-10-10,2022-10-11,2083389,999999,862,1,29.95,29.95,13.77,USD,1.00000
284001,1,2022-10-10,2022-10-11,2083389,999999,1663,3,6.89,6.1321,3.17,USD,1.00000
284001,2,2022-10-10,2022-10-11,2083389,999999,1520,4,280,246.4,128.76,USD,1.00000
284001,3,2022-10-10,2022-10-11,2083389,999999,459,1,269.9,242.91,137.6,USD,1.00000
284001,4,2022-10-10,2022-10-11,2083389,999999,1467,1,301,301,138.42,USD,1.00000
284001,5,2022-10-10,2022-10-11,2083389,999999,1658,3,109.99,109.99,56.08,USD,1.00000
284002,0,2022-10-10,2022-10-10,532905,190,1572,7,57.99,57.99,26.67,EUR,1.03125
284002,1,2022-10-10,2022-10-10,532905,190,427,2,469,469,215.68,EUR,1.03125
284100,0,2022-10-11,2022-10-12,1278709,999999,1452,3,293,257.84,134.74,USD,1.00000
284100,1,2022-10-11,2022-10-12,1278709,999999,1462,3,268,268,123.24,USD,1.00000
284100,2,2022-10-11,2022-10-12,1278709,999999,1525,5,402,402,133.19,USD,1.00000
284101,0,2022-10-11,2022-10-17,2049501,999999,181,3,129,129,59.32,USD,1.00000
284101,2,2022-10-11,2022-10-17,2049501,999999,108,2,132.99,132.99,61.16,USD,1.00000
284101,3,2022-10-11,2022-10-17,2049501,999999,340,4,819,819,376.63,USD,1.00000
284102,0,2022-10-11,2022-10-11,2098760,590,653,2,136,136,62.54,USD,1.00000
284102,1,2022-10-11,2022-10-11,2098760,590,1470,2,129,129,65.77,USD,1.00000
284103,0,2022-10-11,2022-10-14,1613229,999999,1453,3,258,258,118.65,USD,1.00000
284200,0,2022-10-12,2022-10-12,1821336,670,419,2,369,335.79,188.13,USD,1.00000
284201,0,2022-10-12,2022-10-12,1379629,605,2515,3,3.35,3.35,1.71,USD,1.00000
284202,0,2022-10-12,2022-10-17,597326,999999,145,2,2899.99,2899.99,960.82,EUR,1.03029
284202,1,2022-10-12,2022-10-17,597326,999999,1616,4,56.99,50.1512,26.21,EUR,1.03029
284203,0,2022-10-12,2022-10-15,674563,999999,1603,3,109.99,109.99,56.08,EUR,1.03029
284204,0,2022-10-12,2022-10-12,1376044,490,568,1,499,499,254.4,USD,1.00000
284204,1,2022-10-12,2022-10-12,1376044,490,1144,6,600,558,275.92,USD,1.00000
284204,2,2022-10-12,2022-10-12,1376044,490,1356,1,35.99,32.0311,16.55,USD,1.00000
284205,0,2022-10-12,2022-10-12,1936733,510,1598,3,57.88,57.88,26.62,USD,1.00000
284205,1,2022-10-12,2022-10-12,1936733,510,460,3,299.9,296.901,152.9,USD,1.00000
284205,2,2022-10-12,2022-10-12,1936733,510,453,2,229.9,229.9,117.21,USD,1.00000
284205,3,2022-10-12,2022-10-12,1936733,510,1381,1,22.99,20.2312,10.57,USD,1.00000
284300,0,2022-10-13,2022-10-18,1016244,999999,434,1,599,521.13,275.46,GBP,0.88832
284301,0,2022-10-13,2022-10-13,1229908,430,1596,3,12.66,11.5206,5.82,USD,1.00000
284301,1,2022-10-13,2022-10-13,1229908,430,438,1,919,919,304.48,USD,1.00000
284301,2,2022-10-13,2022-10-13,1229908,430,323,3,369,369,169.69,USD,1.00000
284301,3,2022-10-13,2022-10-13,1229908,430,1424,9,200,200,91.97,USD,1.00000
284302,0,2022-10-13,2022-10-13,1465857,510,1655,1,289.99,263.8909,96.08,USD,1.00000
284302,1,2022-10-13,2022-10-13,1465857,510,1452,1,293,254.91,134.74,USD,1.00000
284302,2,2022-10-13,2022-10-13,1465857,510,141,3,299.99,299.99,152.94,USD,1.00000
284303,0,2022-10-13,2022-10-13,1872837,605,1071,3,338,338,155.43,USD,1.00000
284303,1,2022-10-13,2022-10-13,1872837,605,2091,2,877.5,789.75,403.53,USD,1.00000
284303,2,2022-10-13,2022-10-13,1872837,605,435,4,269.95,269.95,137.63,USD,1.00000
284304,0,2022-10-13,2022-10-13,493546,230,885,7,150,133.5,49.7,EUR,1.02680
284304,1,2022-10-13,2022-10-13,493546,230,1705,1,6.88,6.88,3.16,EUR,1.02680
284304,2,2022-10-13,2022-10-13,493546,230,1480,6,129,129,65.77,EUR,1.02680
284304,3,2022-10-13,2022-10-13,493546,230,1196,4,422,371.36,215.15,EUR,1.02680
284305,0,2022-10-13,2022-10-14,1380620,999999,1476,3,288,288,132.44,USD,1.00000
284400,0,2022-10-14,2022-10-15,355781,999999,1306,1,68,58.48,31.27,CAD,1.38170
284401,0,2022-10-14,2022-10-18,2017647,999999,1183,1,1520,1459.2,503.61,USD,1.00000
284402,0,2022-10-14,2022-10-18,1579529,999999,2111,4,877.5,877.5,403.53,USD,1.00000
284402,1,2022-10-14,2022-10-18,1579529,999999,815,2,9.5,8.835,4.37,USD,1.00000
284402,2,2022-10-14,2022-10-18,1579529,999999,1648,3,109.99,105.5904,56.08,USD,1.00000
284403,0,2022-10-14,2022-10-14,1928663,570,1696,1,16.99,16.99,5.63,USD,1.00000
284403,1,2022-10-14,2022-10-14,1928663,570,1425,1,529,470.81,175.27,USD,1.00000
284403,2,2022-10-14,2022-10-14,1928663,570,306,2,369,317.34,169.69,USD,1.00000
284403,3,2022-10-14,2022-10-14,1928663,570,112,1,249.99,249.99,82.83,USD,1.00000
284500,0,2022-10-15,2022-10-15,2082641,570,1489,3,310,269.7,142.56,USD,1.00000
284500,1,2022-10-15,2022-10-15,2082641,570,1112,1,645,554.7,213.7,USD,1.00000
284501,0,2022-10-15,2022-10-15,1405858,500,106,2,132.99,129.0003,61.16,USD,1.00000
284501,1,2022-10-15,2022-10-15,1405858,500,2404,5,635.99,635.99,210.72,USD,1.00000
284501,2,2022-10-15,2022-10-15,1405858,500,1814,1,32,32,16.31,USD,1.00000
284502,0,2022-10-15,2022-10-19,1773638,999999,1554,3,298,256.28,137.04,USD,1.00000
284502,1,2022-10-15,2022-10-19,1773638,999999,740,5,248,248,82.17,USD,1.00000
284502,2,2022-10-15,2022-10-19,1773638,999999,1585,1,22.89,20.601,7.58,USD,1.00000
284502,3,2022-10-15,2022-10-19,1773638,999999,554,3,999,999,459.4,USD,1.00000
284502,4,2022-10-15,2022-10-19,1773638,999999,151,1,1184.97,1113.8718,392.6,USD,1.00000
284502,5,2022-10-15,2022-10-19,1773638,999999,721,2,248,248,82.17,USD,1.00000
284503,0,2022-10-15,2022-10-15,1728600,560,719,3,228,202.92,75.54,USD,1.00000
284504,0,2022-10-15,2022-10-18,358056,999999,431,10,369,343.17,188.13,CAD,1.38170
284505,0,2022-10-15,2022-10-17,1657094,999999,1374,2,16,14.24,8.16,USD,1.00000
284505,1,2022-10-15,2022-10-17,1657094,999999,127,2,143.4,143.4,73.11,USD,1.00000
284505,2,2022-10-15,2022-10-17,1657094,999999,1493,1,269,244.79,123.7,USD,1.00000
284506,0,2022-10-15,2022-10-15,1484800,430,2510,3,4.06,3.8164,2.07,USD,1.00000
284507,0,2022-10-15,2022-10-15,1311892,500,2086,5,877.5,798.525,403.53,USD,1.00000
284507,1,2022-10-15,2022-10-15,1311892,500,186,8,89.9,80.011,45.83,USD,1.00000
284700,0,2022-10-17,2022-10-17,523297,220,1401,1,40.19,37.7786,18.48,EUR,1.02680
284700,1,2022-10-17,2022-10-17,523297,220,70,2,47.95,42.196,22.05,EUR,1.02680
284701,0,2022-10-17,2022-10-18,1221227,999999,1318,3,16.99,16.99,8.66,USD,1.00000
284701,1,2022-10-17,2022-10-18,1221227,999999,1513,3,269,269,123.7,USD,1.00000
284701,2,2022-10-17,2022-10-18,1221227,999999,2276,3,79.95,79.95,40.76,USD,1.00000
284702,0,2022-10-17,2022-10-19,1008006,999999,1661,5,5.5,4.895,2.8,GBP,0.88561
284702,1,2022-10-17,2022-10-19,1008006,999999,2048,2,94.99,94.99,48.43,GBP,0.88561
284800,0,2022-10-18,2022-10-18,2030496,660,452,1,219.95,195.7555,112.14,USD,1.00000
284801,0,2022-10-18,2022-10-18,1864331,560,543,2,229,229,116.75,USD,1.00000
284801,1,2022-10-18,2022-10-18,1864331,560,1559,1,299,272.09,137.5,USD,1.00000
284801,2,2022-10-18,2022-10-18,1864331,560,1633,9,13.89,13.89,6.39,USD,1.00000
284801,3,2022-10-18,2022-10-18,1864331,560,1752,2,89,81.88,40.93,USD,1.00000
284802,0,2022-10-18,2022-10-20,372285,999999,1667,7,5.5,5.5,2.8,CAD,1.37214
284802,1,2022-10-18,2022-10-20,372285,999999,1554,4,298,298,137.04,CAD,1.37214
284802,2,2022-10-18,2022-10-20,372285,999999,1471,2,229,206.1,105.31,CAD,1.37214
284802,3,2022-10-18,2022-10-20,372285,999999,1499,1,310,310,142.56,CAD,1.37214
284803,0,2022-10-18,2022-10-22,1259595,999999,1528,4,302,265.76,100.06,USD,1.00000
284803,1,2022-10-18,2022-10-22,1259595,999999,1681,3,6.89,6.0632,3.17,USD,1.00000
284900,0,2022-10-19,2022-10-19,2096230,610,1474,2,208,191.36,95.65,USD,1.00000
284901,0,2022-10-19,2022-10-23,1744102,999999,1752,4,89,77.43,40.93,USD,1.00000
284901,1,2022-10-19,2022-10-23,1744102,999999,1431,8,256,256,117.73,USD,1.00000
284902,0,2022-10-19,2022-10-26,1351959,999999,431,1,369,369,188.13,USD,1.00000
284902,1,2022-10-19,2022-10-26,1351959,999999,1225,1,1000,860,331.32,USD,1.00000
284902,2,2022-10-19,2022-10-26,1351959,999999,1626,5,219,219,72.56,USD,1.00000
284902,3,2022-10-19,2022-10-26,1351959,999999,1654,1,259.99,236.5909,86.14,USD,1.00000
284903,0,2022-10-19,2022-10-23,649337,999999,503,2,819,704.34,271.35,EUR,1.02270
284903,1,2022-10-19,2022-10-23,649337,999999,440,3,219.95,219.95,112.14,EUR,1.02270
284903,2,2022-10-19,2022-10-23,649337,999999,1444,1,230,202.4,105.77,EUR,1.02270
284904,0,2022-10-19,2022-10-19,2793,50,1066,7,312,277.68,143.48,AUD,1.59215
284904,1,2022-10-19,2022-10-19,2793,50,2498,3,23.72,23.72,12.09,AUD,1.59215
284904,2,2022-10-19,2022-10-19,2793,50,90,7,149.99,133.4911,49.69,AUD,1.59215
284904,3,2022-10-19,2022-10-19,2793,50,1035,2,281,255.71,143.26,AUD,1.59215
284905,0,2022-10-19,2022-10-21,261236,999999,1929,2,493,448.63,226.71,CAD,1.37850
285000,0,2022-10-20,2022-10-24,458905,999999,651,1,116,116,53.34,EUR,1.01926
285001,0,2022-10-20,2022-10-21,306221,999999,1639,8,9.99,9.99,5.09,CAD,1.37203
285001,1,2022-10-20,2022-10-21,306221,999999,1584,1,9.99,8.8911,5.09,CAD,1.37203
285001,2,2022-10-20,2022-10-21,306221,999999,655,1,160,139.2,73.58,CAD,1.37203
285001,3,2022-10-20,2022-10-21,306221,999999,109,1,132.99,119.691,61.16,CAD,1.37203
285001,4,2022-10-20,2022-10-21,306221,999999,1685,5,5.39,4.9588,2.75,CAD,1.37203
285001,5,2022-10-20,2022-10-21,306221,999999,1608,1,109.99,109.99,56.08,CAD,1.37203
285001,6,2022-10-20,2022-10-21,306221,999999,791,1,29.9,27.209,13.75,CAD,1.37203
285002,0,2022-10-20,2022-10-20,1944994,500,418,1,269.95,232.157,137.63,USD,1.00000
285003,0,2022-10-20,2022-10-20,454426,230,1667,3,5.5,5.5,2.8,EUR,1.01926
285003,1,2022-10-20,2022-10-20,454426,230,421,1,469,417.41,215.68,EUR,1.01926
285003,2,2022-10-20,2022-10-20,454426,230,113,5,249.99,217.4913,82.83,EUR,1.01926
285004,0,2022-10-20,2022-10-20,1885884,610,1385,2,22.99,20.4611,10.57,USD,1.00000
285005,0,2022-10-20,2022-10-20,1339978,605,1587,1,17.99,15.4714,8.27,USD,1.00000
285005,1,2022-10-20,2022-10-20,1339978,605,473,1,59,59,30.08,USD,1.00000
285005,2,2022-10-20,2022-10-20,1339978,605,1689,1,4.98,4.98,2.54,USD,1.00000
285100,0,2022-10-21,2022-10-21,1920313,620,1511,1,229,208.39,105.31,USD,1.00000
285101,0,2022-10-21,2022-10-26,1834289,999999,1322,3,32.99,31.3405,15.17,USD,1.00000
285101,1,2022-10-21,2022-10-26,1834289,999999,458,1,229.9,213.807,117.21,USD,1.00000
285101,2,2022-10-21,2022-10-26,1834289,999999,437,9,499.9,439.912,254.86,USD,1.00000
285102,0,2022-10-21,2022-10-21,25952,50,389,7,599,557.07,275.46,AUD,1.60802
285102,1,2022-10-21,2022-10-21,25952,50,1593,3,13.89,13.89,6.39,AUD,1.60802
285102,2,2022-10-21,2022-10-21,25952,50,439,4,559,491.92,257.06,AUD,1.60802
285102,3,2022-10-21,2022-10-21,25952,50,1432,1,300,300,137.96,AUD,1.60802
285102,4,2022-10-21,2022-10-21,25952,50,1618,2,58.99,53.091,27.13,AUD,1.60802
285102,5,2022-10-21,2022-10-21,25952,50,2349,1,459.99,404.7912,211.53,AUD,1.60802
285103,0,2022-10-21,2022-10-23,33663,999999,2505,6,9.99,8.8911,5.09,AUD,1.60802
285103,1,2022-10-21,2022-10-23,33663,999999,1659,4,259.99,226.1913,86.14,AUD,1.60802
285200,0,2022-10-22,2022-10-26,1238643,999999,1437,1,199,181.09,91.51,USD,1.00000
285200,1,2022-10-22,2022-10-26,1238643,999999,1619,9,59.99,52.7912,27.59,USD,1.00000
285200,2,2022-10-22,2022-10-26,1238643,999999,414,2,758,758,348.58,USD,1.00000
285201,0,2022-10-22,2022-10-27,614940,999999,67,1,25.69,25.69,13.1,EUR,1.02775
285201,2,2022-10-22,2022-10-27,614940,999999,1592,3,17.99,16.191,8.27,EUR,1.02775
285201,3,2022-10-22,2022-10-27,614940,999999,1469,4,200,198,91.97,EUR,1.02775
285202,0,2022-10-22,2022-10-22,2013877,670,1778,7,43,43,21.92,USD,1.00000
285203,0,2022-10-22,2022-10-22,1955600,560,1451,3,268,238.52,123.24,USD,1.00000
285203,1,2022-10-22,2022-10-22,1955600,560,1649,3,259.99,259.99,86.14,USD,1.00000
285203,2,2022-10-22,2022-10-22,1955600,560,1318,2,16.99,15.8007,8.66,USD,1.00000
285203,3,2022-10-22,2022-10-22,1955600,560,56,1,296,296,98.07,USD,1.00000
285204,0,2022-10-22,2022-10-25,273570,999999,1656,1,159.99,159.99,73.57,CAD,1.38386
285204,1,2022-10-22,2022-10-25,273570,999999,1538,1,280,249.2,128.76,CAD,1.38386
285204,2,2022-10-22,2022-10-25,273570,999999,1415,2,300,300,137.96,CAD,1.38386
285204,3,2022-10-22,2022-10-25,273570,999999,526,3,129,119.97,65.77,CAD,1.38386
285204,4,2022-10-22,2022-10-25,273570,999999,2506,4,4.74,4.74,2.42,CAD,1.38386
285204,5,2022-10-22,2022-10-25,273570,999999,1698,2,6.99,6.1512,3.56,CAD,1.38386
285204,6,2022-10-22,2022-10-25,273570,999999,1810,4,32,32,16.31,CAD,1.38386
285205,0,2022-10-22,2022-10-22,299790,74,2500,3,23.72,21.1108,12.09,CAD,1.38386
285205,1,2022-10-22,2022-10-22,299790,74,1959,5,493,493,226.71,CAD,1.38386
285205,2,2022-10-22,2022-10-22,299790,74,1667,1,5.5,5.005,2.8,CAD,1.38386
285205,3,2022-10-22,2022-10-22,299790,74,2084,4,94.99,88.3407,48.43,CAD,1.38386
285206,0,2022-10-22,2022-10-24,1079346,999999,1882,2,2652,2413.32,878.66,GBP,0.90162
285206,1,2022-10-22,2022-10-24,1079346,999999,126,1,143.4,131.928,73.11,GBP,0.90162
285207,0,2022-10-22,2022-10-24,570850,999999,1538,5,280,243.6,128.76,EUR,1.02775
285207,1,2022-10-22,2022-10-24,570850,999999,1632,1,17.99,16.9106,8.27,EUR,1.02775
285400,0,2022-10-24,2022-10-27,258243,999999,1656,6,159.99,159.99,73.57,CAD,1.37062
285400,1,2022-10-24,2022-10-27,258243,999999,266,5,299,299,152.44,CAD,1.37062
285400,2,2022-10-24,2022-10-27,258243,999999,1617,2,57.99,57.99,26.67,CAD,1.37062
285400,3,2022-10-24,2022-10-27,258243,999999,464,1,679,679,224.97,CAD,1.37062
285401,0,2022-10-24,2022-10-24,532780,210,2023,3,99.99,97.9902,50.98,EUR,1.01513
285401,1,2022-10-24,2022-10-24,532780,210,1377,2,16,14.4,8.16,EUR,1.01513
285402,0,2022-10-24,2022-10-28,1897830,999999,1992,7,139.99,139.99,71.37,USD,1.00000
285402,1,2022-10-24,2022-10-28,1897830,999999,1446,1,289,265.88,132.9,USD,1.00000
285402,2,2022-10-24,2022-10-28,1897830,999999,855,3,129,117.39,59.32,USD,1.00000
285402,3,2022-10-24,2022-10-28,1897830,999999,1429,1,289,260.1,132.9,USD,1.00000
285500,0,2022-10-25,2022-10-25,1558166,540,114,4,249.99,229.9908,82.83,USD,1.00000
